"","INSEE","ABST2","PCFNT2","winnerT2"
"27622","67149",24.32,41.15,"LUD"
"27623","67150",38.36,26.92,"LUD"
"27624","67151",38.25,33.78,"LUD"
"27625","67152",38.39,30.79,"LUD"
"27626","67153",28.19,46.09,"LUD"
"27627","67154",34.29,36.16,"LUD"
"27628","67155",40.31,42.38,"LUD"
"27629","67156",33.91,46.52,"LUD"
"27630","67158",32.96,37.36,"LUD"
"27631","67159",30.26,49.62,"LFN"
"27632","67160",39.26,45.18,"LUD"
"27633","67161",32.74,28.44,"LUD"
"27634","67162",25.84,32.98,"LUD"
"27635","67163",27.65,33.56,"LUD"
"27636","67164",30.43,37.28,"LUD"
"27637","67165",46.54,40,"LUD"
"27638","67166",20.73,45.83,"LUD"
"27639","67167",39.07,40.83,"LUD"
"27640","67168",39.41,32.42,"LUD"
"27641","67169",39.5,38.34,"LUD"
"27642","67172",32.67,37.2,"LUD"
"27643","67173",26.7,21.56,"LUD"
"27644","67174",38.93,42.99,"LUD"
"27645","67176",39.87,41.58,"LUD"
"27646","67177",34.33,38.15,"LUD"
"27647","67178",36.48,38.81,"LUD"
"27648","67179",38.01,42.39,"LUD"
"27649","67180",43.72,31.92,"LUD"
"27650","67181",31.7,25.71,"LUD"
"27651","67182",35.27,33.67,"LUD"
"27652","67183",37.76,45.22,"LUD"
"27653","67184",44,42.46,"LUD"
"27654","67185",30.02,42.51,"LUD"
"27655","67186",34.59,37.36,"LUD"
"27656","67187",34.32,45.25,"LUD"
"27657","67188",32.78,45.13,"LUD"
"27658","67189",31.69,39.13,"LUD"
"27659","67190",25.49,51.4,"LFN"
"27660","67191",42.98,44.33,"LUD"
"27661","67192",34.44,43.28,"LUD"
"27662","67194",36.44,39.7,"LUD"
"27663","67195",29.28,37.92,"LUD"
"27664","67196",44.4,47.25,"LFN"
"27665","67197",31.88,30.99,"LUD"
"27666","67198",28.32,17.5,"LUD"
"27667","67199",37.84,40.91,"LUD"
"27668","67200",30.51,31.39,"LUD"
"27669","67201",42.08,40.31,"LUD"
"27670","67202",35.74,32.67,"LUD"
"27671","67203",23.72,29,"LUD"
"27672","67204",38.28,27.75,"LUD"
"27673","67205",35.32,31.44,"LUD"
"27674","67206",37.97,41.29,"LUD"
"27675","67207",25,28.57,"LUD"
"27676","67208",28.26,34.63,"LUD"
"27677","67209",31.86,41.83,"LUD"
"27678","67210",41.87,40.5,"LUD"
"27679","67212",41.42,34.42,"LUD"
"27680","67213",41.71,29.32,"LUD"
"27681","67214",21.54,30.52,"LUD"
"27682","67215",27.45,44.44,"LUD"
"27683","67216",40.74,39.78,"LUD"
"27684","67217",25.65,30.67,"LUD"
"27685","67218",41.7,26.12,"LUD"
"27686","67220",32.43,30.19,"LUD"
"27687","67221",32.69,45.38,"LUD"
"27688","67222",44.72,32.97,"LUD"
"27689","67223",32.98,39.73,"LUD"
"27690","67225",26.97,44.44,"LUD"
"27691","67226",32.47,28.46,"LUD"
"27692","67227",25.37,33.57,"LUD"
"27693","67228",28.43,25.12,"LUD"
"27694","67229",29.25,47,"LFN"
"27695","67230",50.33,39.74,"LUD"
"27696","67231",34.04,30.77,"LUD"
"27697","67232",30.64,49.09,"LFN"
"27698","67233",37.09,39.38,"LUD"
"27699","67234",38.79,41.01,"LUD"
"27700","67235",29.09,34.05,"LUD"
"27701","67236",32.02,30,"LUD"
"27702","67237",35.83,32.88,"LUD"
"27703","67238",32.93,56.29,"LFN"
"27704","67239",31.82,35.12,"LUD"
"27705","67240",27.99,34.12,"LUD"
"27706","67241",28.06,37.63,"LUD"
"27707","67242",36.43,41.53,"LUD"
"27708","67244",14.85,43.9,"LUD"
"27709","67245",29.27,40.35,"LUD"
"27710","67246",40.58,44.46,"LUD"
"27711","67247",31.13,31.31,"LUD"
"27712","67248",32.11,36.47,"LUD"
"27713","67249",34.36,32.38,"LUD"
"27714","67250",31.23,34.62,"LUD"
"27715","67252",40.28,45.59,"LFN"
"27716","67253",28.7,35.05,"LUD"
"27717","67254",35.57,41.12,"LUD"
"27718","67255",39.41,38.12,"LUD"
"27719","67256",32.23,23.5,"LUD"
"27720","67257",36.04,37.82,"LUD"
"27721","67258",25.16,45.87,"LFN"
"27722","67259",45.65,40.61,"LUD"
"27723","67260",24.16,35.29,"LUD"
"27724","67261",43.82,23.78,"LUD"
"27725","67263",35.77,28.63,"LUD"
"27726","67264",37.61,38.97,"LUD"
"27727","67265",36.33,36.33,"LUD"
"27728","67266",25.19,35.92,"LUD"
"27729","67267",45.28,28.31,"LUD"
"27730","67268",36.1,30.08,"LUD"
"27731","67269",26.7,28.89,"LUD"
"27732","67270",34.07,36.9,"LUD"
"27733","67271",31.28,36.43,"LUD"
"27734","67272",33.52,38.74,"LUD"
"27735","67273",40.82,39.02,"LUD"
"27736","67274",32.29,47.24,"LUD"
"27737","67275",35.51,37.07,"LUD"
"27738","67276",39.35,38.04,"LUD"
"27739","67277",31.12,45.3,"LFN"
"27740","67278",40.43,38.43,"LUD"
"27741","67279",23.98,49.17,"LFN"
"27742","67280",36.38,39.49,"LUD"
"27743","67281",40.55,37.02,"LUD"
"27744","67282",37.8,33.04,"LUD"
"27745","67283",41.08,35.73,"LUD"
"27746","67285",33.22,41.81,"LUD"
"27747","67286",39.31,45.99,"LUD"
"27748","67287",36.24,38.43,"LUD"
"27749","67288",39.78,35.06,"LUD"
"27750","67289",35.83,35.31,"LUD"
"27751","67290",41.83,32.33,"LUD"
"27752","67291",47.81,40.56,"LUD"
"27753","67292",34.29,45.39,"LUD"
"27754","67293",29.48,36.93,"LUD"
"27755","67295",33.1,29.59,"LUD"
"27756","67296",34.06,25.1,"LUD"
"27757","67297",29.25,29.51,"LUD"
"27758","67298",23.6,45.17,"LUD"
"27759","67299",32.93,36.9,"LUD"
"27760","67300",36.11,28.12,"LUD"
"27761","67301",35.5,29.94,"LUD"
"27762","67302",39.14,39.32,"LUD"
"27763","67303",34.53,35.84,"LUD"
"27764","67304",32.45,35.58,"LUD"
"27765","67305",37.76,38.41,"LUD"
"27766","67306",38.3,35.02,"LUD"
"27767","67307",25.41,43.14,"LUD"
"27768","67308",34.11,36.66,"LUD"
"27769","67309",34.51,29,"LUD"
"27770","67310",37.2,35.92,"LUD"
"27771","67311",37.99,31.58,"LUD"
"27772","67312",29.83,40.87,"LUD"
"27773","67313",46.89,36.17,"LUD"
"27774","67314",32.84,29.05,"LUD"
"27775","67315",32.79,30.34,"LUD"
"27776","67317",32.89,31.33,"LUD"
"27777","67319",37.69,37.66,"LUD"
"27778","67320",33.1,30.62,"LUD"
"27779","67321",42.67,26.99,"LUD"
"27780","67322",38.51,34.68,"LUD"
"27781","67324",42.53,34.87,"LUD"
"27782","67325",33.56,41.85,"LUD"
"27783","67326",31.86,26.12,"LUD"
"27784","67327",29.17,29.98,"LUD"
"27785","67328",45.07,43.29,"LUD"
"27786","67329",32.12,37.96,"LUD"
"27787","67330",37.23,40.81,"LUD"
"27788","67331",27.57,37.38,"LUD"
"27789","67333",32.87,34.51,"LUD"
"27790","67334",39.32,38.24,"LUD"
"27791","67335",33.47,33.91,"LUD"
"27792","67336",33.63,34,"LUD"
"27793","67337",37.31,36.75,"LUD"
"27794","67338",37.7,35.76,"LUD"
"27795","67339",37.93,42.59,"LUD"
"27796","67340",41.05,48.68,"LFN"
"27797","67341",40.18,29.41,"LUD"
"27798","67342",35.86,36.91,"LUD"
"27799","67343",34.45,25.15,"LUD"
"27800","67344",33.19,20.81,"LUD"
"27801","67345",42.11,46.22,"LUD"
"27802","67346",26.82,33.2,"LUD"
"27803","67347",38.41,35.11,"LUD"
"27804","67348",44.78,31.74,"LUD"
"27805","67349",41.1,37.11,"LUD"
"27806","67350",33.96,28.49,"LUD"
"27807","67351",34.69,29.73,"LUD"
"27808","67352",24.85,41.15,"LUD"
"27809","67353",35.98,21.74,"LUD"
"27810","67354",27.56,31.2,"LUD"
"27811","67355",31.12,38.65,"LUD"
"27812","67356",37.99,42.11,"LUD"
"27813","67358",34.44,44.9,"LUD"
"27814","67359",30.75,37.41,"LUD"
"27815","67360",37.5,50.11,"LFN"
"27816","67361",29.18,29,"LUD"
"27817","67362",35.21,23.87,"LUD"
"27818","67363",24.39,33.97,"LUD"
"27819","67364",30.14,27.2,"LUD"
"27820","67365",38.13,33.35,"LUD"
"27821","67366",31.63,27.09,"LUD"
"27822","67367",33.02,29.25,"LUD"
"27823","67368",33.31,31.16,"LUD"
"27824","67369",33.65,37.31,"LUD"
"27825","67370",38.66,31.38,"LUD"
"27826","67371",39.5,31.27,"LUD"
"27827","67372",41.27,41.55,"LUD"
"27828","67373",28.96,26.35,"LUD"
"27829","67374",21.52,25.73,"LUD"
"27830","67375",34.31,25.22,"LUD"
"27831","67377",37.76,40.55,"LUD"
"27832","67378",34.41,34.46,"LUD"
"27833","67379",37.9,38.81,"LUD"
"27834","67380",32.46,33.61,"LUD"
"27835","67381",39.86,40.63,"LUD"
"27836","67382",30.66,25,"LUD"
"27837","67383",30.92,39,"LUD"
"27838","67384",29.56,28.11,"LUD"
"27839","67385",37.17,32.58,"LUD"
"27840","67386",31.45,34.91,"LUD"
"27841","67387",28.37,29.5,"LUD"
"27842","67388",40.5,38.43,"LUD"
"27843","67389",33.94,32.52,"LUD"
"27844","67391",35.71,38.82,"LUD"
"27845","67392",37.77,43.28,"LUD"
"27846","67394",35.86,31.21,"LUD"
"27847","67395",31.53,39.35,"LUD"
"27848","67396",30.86,34.48,"LUD"
"27849","67397",37.75,43.13,"LUD"
"27850","67398",44,50.7,"LFN"
"27851","67400",38.43,39.39,"LUD"
"27852","67401",34.63,45.91,"LUD"
"27853","67402",27.37,44.12,"LUD"
"27854","67403",35.52,39.02,"LUD"
"27855","67404",40.8,31.3,"LUD"
"27856","67405",36.78,36.24,"LUD"
"27857","67406",32.02,25.83,"LUD"
"27858","67407",45.7,40.93,"LUD"
"27859","67408",34.86,41.07,"LUD"
"27860","67409",38.78,40.85,"LUD"
"27861","67410",26.06,34.01,"LUD"
"27862","67411",36,29.23,"LUD"
"27863","67412",36.18,38.95,"LUD"
"27864","67413",39.75,29.6,"LUD"
"27865","67414",45.41,39.45,"LUD"
"27866","67415",41.63,42.49,"LUD"
"27867","67416",34.67,37.55,"LUD"
"27868","67417",34.6,24.86,"LUD"
"27869","67418",38.55,39.55,"LUD"
"27870","67420",36.14,40.36,"LUD"
"27871","67421",35.64,42.58,"LUD"
"27872","67422",28.93,44.73,"LUD"
"27873","67423",36.59,40.65,"LUD"
"27874","67424",38.02,45.13,"LUD"
"27875","67425",30.77,27.73,"LUD"
"27876","67426",34.93,32.14,"LUD"
"27877","67427",23.49,35.96,"LUD"
"27878","67428",37.06,31.56,"LUD"
"27879","67429",35.06,31.27,"LUD"
"27880","67430",32.74,33.33,"LUD"
"27881","67431",23.33,39.39,"LUD"
"27882","67432",23.09,33.04,"LUD"
"27883","67433",31.45,38.89,"LUD"
"27884","67434",46.82,38.21,"LUD"
"27885","67435",38.1,35.29,"LUD"
"27886","67436",39.29,52.75,"LFN"
"27887","67437",40.31,25.56,"LUD"
"27888","67438",31.09,30.25,"LUD"
"27889","67439",32.94,25.34,"LUD"
"27890","67440",34.33,39.62,"LUD"
"27891","67441",42.21,36.3,"LUD"
"27892","67442",30.04,35.77,"LUD"
"27893","67443",36.57,24.22,"LUD"
"27894","67444",23.15,28.95,"LUD"
"27895","67445",33.83,34.5,"LUD"
"27896","67446",35.2,33.77,"LUD"
"27897","67447",46.56,22.88,"LUD"
"27898","67448",42.14,35.03,"LUD"
"27899","67449",40.5,42.76,"LUD"
"27900","67450",40.48,35.31,"LUD"
"27901","67451",35.42,29.56,"LUD"
"27902","67452",25.8,29.96,"LUD"
"27903","67453",38.28,43.13,"LUD"
"27904","67454",25,31.58,"LUD"
"27905","67455",34.56,43.53,"LUD"
"27906","67456",39.34,41.62,"LUD"
"27907","67458",35.39,34.91,"LUD"
"27908","67459",30.33,37.78,"LUD"
"27909","67460",29.13,39.88,"LUD"
"27910","67461",23.28,44.64,"LUD"
"27911","67462",42.08,30.01,"LUD"
"27912","67463",39.89,42.09,"LUD"
"27913","67464",35.89,47.8,"LUD"
"27914","67465",41.72,44.77,"LUD"
"27915","67466",30.45,28.57,"LUD"
"27916","67467",36.69,38.12,"LUD"
"27917","67468",38.89,37.8,"LUD"
"27918","67469",32.96,39.82,"LUD"
"27919","67470",30.39,25.35,"LUD"
"27920","67471",34.88,26,"LUD"
"27921","67472",47.32,40.06,"LUD"
"27922","67473",38.49,35.46,"LUD"
"27923","67474",41.33,37.96,"LUD"
"27924","67475",41,22.81,"LUD"
"27925","67476",47.35,49.22,"LFN"
"27926","67477",37.11,40,"LUD"
"27927","67478",40.06,43.31,"LUD"
"27928","67479",39.3,31.85,"LUD"
"27929","67480",36.67,37.97,"LUD"
"27930","67481",30.05,30.73,"LUD"
"27931","67482",43.42,17.76,"LUD"
"27932","67483",35.81,35.66,"LUD"
"27933","67484",35.41,42.86,"LUD"
"27934","67485",29.89,25.71,"LUD"
"27935","67486",41.8,45.8,"LUD"
"27936","67487",43.34,41.43,"LUD"
"27937","67488",38.62,53.01,"LFN"
"27938","67489",30.53,32.57,"LUD"
"27939","67490",26.61,27.81,"LUD"
"27940","67491",41.25,28.97,"LUD"
"27941","67492",33.63,28.77,"LUD"
"27942","67493",28.57,30.89,"LUD"
"27943","67494",34.58,37.65,"LUD"
"27944","67495",30.17,26.15,"LUD"
"27945","67496",31.04,40.35,"LUD"
"27946","67497",35.43,32.15,"LUD"
"27947","67498",32.73,47.49,"LUD"
"27948","67499",30.77,30.72,"LUD"
"27949","67500",37.34,37.22,"LUD"
"27950","67501",31.72,30.66,"LUD"
"27951","67502",30.46,46.55,"LFN"
"27952","67503",31.91,34.88,"LUD"
"27953","67504",36.16,44.27,"LUD"
"27954","67505",34.29,31.38,"LUD"
"27955","67506",40.85,27.44,"LUD"
"27956","67507",39.61,36.44,"LUD"
"27957","67508",45.26,46.31,"LUD"
"27958","67509",37.16,42.11,"LUD"
"27959","67510",19.41,29.5,"LUD"
"27960","67511",35.69,36.63,"LUD"
"27961","67512",42.37,38.74,"LUD"
"27962","67513",40.63,34.29,"LUD"
"27963","67514",34.09,46.95,"LUD"
"27964","67515",29.26,31.68,"LUD"
"27965","67516",30.68,34.53,"LUD"
"27966","67517",28.6,31,"LUD"
"27967","67519",35.73,28.63,"LUD"
"27968","67520",41.22,41.9,"LUD"
"27969","67521",36,39.5,"LUD"
"27970","67522",34.93,32.87,"LUD"
"27971","67523",40.43,44.91,"LUD"
"27972","67524",33.4,34.78,"LUD"
"27973","67525",36.49,32.78,"LUD"
"27974","67526",32.47,40.95,"LUD"
"27975","67527",34.15,28.46,"LUD"
"27976","67528",34.7,48.46,"LFN"
"27977","67529",36.24,34.11,"LUD"
"27978","67530",31.82,38.39,"LUD"
"27979","67531",43.3,43.51,"LFN"
"27980","67532",31.33,37.38,"LUD"
"27981","67534",27.38,37.38,"LUD"
"27982","67535",22,24.67,"LUD"
"27983","67536",36.48,36.56,"LUD"
"27984","67537",33.93,36.69,"LUD"
"27985","67538",34.38,31.11,"LUD"
"27986","67539",25.52,32.86,"LUD"
"27987","67540",37.8,41.09,"LUD"
"27988","67541",30.66,37.29,"LUD"
"27989","67542",27.86,38.46,"LUD"
"27990","67543",37.01,39.18,"LUD"
"27991","67544",45.97,28.65,"LUD"
"27992","67545",40,47.58,"LFN"
"27993","67546",30.87,46.78,"LUD"
"27994","67547",37.34,39.26,"LUD"
"27995","67548",29.55,35.03,"LUD"
"27996","67550",43.04,40.6,"LUD"
"27997","67551",36.02,25.89,"LUD"
"27998","67552",38.97,27.98,"LUD"
"27999","67553",33.87,41.94,"LUD"
"28000","67554",29.46,27.26,"LUD"
"28001","67555",35.58,23.81,"LUD"
"28002","67556",19.23,39.66,"LUD"
"28003","67557",27.67,40.71,"LUD"
"28004","67558",42.88,50.73,"LFN"
"28005","67559",40.87,24.03,"LUD"
"28006","67560",30.43,29.63,"LUD"
"28007","68001",37.82,44.11,"LUD"
"28008","68002",31.73,31.68,"LUD"
"28009","68004",42.46,30.57,"LUD"
"28010","68005",33.48,28.52,"LUD"
"28011","68006",30.83,42.74,"LUD"
"28012","68007",33.21,35.33,"LUD"
"28013","68008",32.04,43.97,"LUD"
"28014","68009",33.86,37.85,"LUD"
"28015","68010",38.76,34.18,"LUD"
"28016","68011",34.17,44.05,"LUD"
"28017","68012",39.61,40.9,"LUD"
"28018","68013",31.88,44.83,"LUD"
"28019","68014",37.23,37.34,"LUD"
"28020","68015",35.84,33.9,"LUD"
"28021","68016",32.5,47.48,"LFN"
"28022","68017",40.94,38.26,"LUD"
"28023","68018",28.44,34.13,"LUD"
"28024","68019",36.12,48.35,"LFN"
"28025","68020",32.11,42.15,"LUD"
"28026","68021",39.8,40.13,"LUD"
"28027","68022",29.39,47.09,"LFN"
"28028","68023",35.32,33.69,"LUD"
"28029","68024",30.43,35.09,"LUD"
"28030","68025",35.98,30.43,"LUD"
"28031","68026",32.93,29.33,"LUD"
"28032","68027",38.78,36.3,"LUD"
"28033","68028",36.5,36.47,"LUD"
"28034","68029",30.64,36.92,"LUD"
"28035","68030",34.68,34.31,"LUD"
"28036","68031",36.68,44.57,"LUD"
"28037","68032",32.73,36.83,"LUD"
"28038","68033",36.97,35.95,"LUD"
"28039","68034",34.66,34,"LUD"
"28040","68035",41.78,25,"LUD"
"28041","68036",38.94,38.1,"LUD"
"28042","68037",38.3,45.13,"LUD"
"28043","68038",31.15,39.08,"LUD"
"28044","68039",44.89,46.61,"LUD"
"28045","68040",40.3,48.21,"LFN"
"28046","68041",37.18,47.28,"LFN"
"28047","68042",40.23,39.18,"LUD"
"28048","68043",42.46,41.7,"LUD"
"28049","68044",40.25,36.26,"LUD"
"28050","68045",37.5,37.85,"LUD"
"28051","68046",33.63,34.3,"LUD"
"28052","68049",38.55,44.51,"LUD"
"28053","68050",34.6,36.94,"LUD"
"28054","68051",37.81,39.16,"LUD"
"28055","68052",27.89,35,"LUD"
"28056","68054",25.26,42.56,"LUD"
"28057","68055",28.3,38.72,"LUD"
"28058","68056",37.22,31.22,"LUD"
"28059","68057",27.78,41.48,"LUD"
"28060","68058",41.17,43.22,"LUD"
"28061","68059",34.11,43.18,"LUD"
"28062","68060",34.35,36.61,"LUD"
"28063","68061",32.14,36.89,"LUD"
"28064","68062",34.87,36.83,"LUD"
"28065","68063",45.37,38.67,"LUD"
"28066","68064",35.13,46.31,"LFN"
"28067","68065",39.87,45.82,"LFN"
"28068","68066",47.85,28.71,"LUD"
"28069","68067",38.03,49.37,"LFN"
"28070","68068",36.71,37.99,"LUD"
"28071","68069",29.13,45.83,"LUD"
"28072","68070",33.86,36.28,"LUD"
"28073","68071",32.72,51.49,"LFN"
"28074","68072",33.13,35.09,"LUD"
"28075","68073",35.29,43.97,"LFN"
"28076","68074",34.95,52.8,"LFN"
"28077","68075",34.65,43.39,"LUD"
"28078","68076",30.67,51.54,"LFN"
"28079","68077",23.28,41.34,"LUD"
"28080","68078",30.58,20.56,"LUD"
"28081","68079",32.76,51.01,"LFN"
"28082","68080",32.92,38.19,"LUD"
"28083","68081",26.7,40.34,"LUD"
"28084","68082",43.3,42.89,"LUD"
"28085","68083",32.9,31.98,"LUD"
"28086","68084",32.92,35.27,"LUD"
"28087","68085",39.04,50,"LFN"
"28088","68086",35.37,52.63,"LFN"
"28089","68087",32.72,37.7,"LUD"
"28090","68088",35.76,36.98,"LUD"
"28091","68089",36.16,44.13,"LUD"
"28092","68090",34.41,31.15,"LUD"
"28093","68091",37.65,40.37,"LUD"
"28094","68092",31.55,43.87,"LUD"
"28095","68093",39.2,35.64,"LUD"
"28096","68094",33.96,36.62,"LUD"
"28097","68095",33.9,30.1,"LUD"
"28098","68096",26.79,44.32,"LUD"
"28099","68097",36.62,33.18,"LUD"
"28100","68098",33.4,42.68,"LUD"
"28101","68099",33.97,36.87,"LUD"
"28102","68100",32.08,45.16,"LUD"
"28103","68101",31.94,38.54,"LUD"
"28104","68102",34.95,44.76,"LFN"
"28105","68103",30,37.34,"LUD"
"28106","68104",26.07,48.65,"LFN"
"28107","68105",38,31.25,"LUD"
"28108","68106",29.63,51.41,"LFN"
"28109","68107",27.06,28.22,"LUD"
"28110","68108",31.49,46.09,"LUD"
"28111","68109",33.62,35.1,"LUD"
"28112","68110",32.92,46.85,"LFN"
"28113","68111",30.43,29.41,"LUD"
"28114","68112",45.81,34.96,"LUD"
"28115","68113",36.56,42.99,"LUD"
"28116","68114",32.12,49.4,"LFN"
"28117","68115",39.01,38.19,"LUD"
"28118","68116",33.28,40.26,"LUD"
"28119","68117",34.87,32.65,"LUD"
"28120","68118",38.04,38.74,"LUD"
"28121","68119",33.83,39.82,"LUD"
"28122","68120",41.32,38.25,"LUD"
"28123","68121",35.68,36.4,"LUD"
"28124","68122",37.04,32.34,"LUD"
"28125","68123",32,43.03,"LUD"
"28126","68124",33.14,38.18,"LUD"
"28127","68125",45.45,46,"LFN"
"28128","68126",41.26,27.96,"LUD"
"28129","68127",37.54,36.6,"LUD"
"28130","68128",35.73,44.18,"LUD"
"28131","68129",31.94,42.49,"LUD"
"28132","68130",40.74,51.05,"LFN"
"28133","68131",37.41,44.32,"LUD"
"28134","68132",29.4,40.92,"LUD"
"28135","68133",39.77,51.09,"LFN"
"28136","68134",35.31,34.84,"LUD"
"28137","68135",34.93,39.61,"LUD"
"28138","68136",28.62,48.11,"LFN"
"28139","68137",37.06,50,"LFN"
"28140","68138",41.58,35.63,"LUD"
"28141","68139",39.6,51.79,"LFN"
"28142","68140",35.96,46.94,"LFN"
"28143","68141",33.53,34.22,"LUD"
"28144","68142",35.71,37.57,"LUD"
"28145","68143",27.31,33.16,"LUD"
"28146","68144",34.25,39.35,"LUD"
"28147","68145",35.83,34.58,"LUD"
"28148","68146",34.56,41.52,"LUD"
"28149","68147",35.56,28.52,"LUD"
"28150","68148",40.29,48.37,"LFN"
"28151","68149",46.23,30.32,"LUD"
"28152","68150",24.74,37.5,"LUD"
"28153","68151",37.5,42.23,"LUD"
"28154","68152",35.59,31.57,"LUD"
"28155","68153",31.77,37.24,"LUD"
"28156","68154",43.75,35.21,"LUD"
"28157","68155",37.44,35.27,"LUD"
"28158","68156",39.59,39.81,"LUD"
"28159","68157",33.63,39.88,"LUD"
"28160","68158",34.19,38.72,"LUD"
"28161","68159",35.02,38.78,"LUD"
"28162","68160",28.35,37.13,"LUD"
"28163","68161",32.6,24.32,"LUD"
"28164","68162",40.16,31.11,"LUD"
"28165","68163",47.41,41.79,"LUD"
"28166","68164",33.84,29.65,"LUD"
"28167","68165",41.32,50,"LFN"
"28168","68166",38.44,40.44,"LUD"
"28169","68167",38.1,44.04,"LUD"
"28170","68168",34.44,49.1,"LFN"
"28171","68169",32.55,44.3,"LUD"
"28172","68170",28.14,41.34,"LUD"
"28173","68171",32.5,49.7,"LFN"
"28174","68172",35.31,34.96,"LUD"
"28175","68173",37.97,34.17,"LUD"
"28176","68174",36.92,46.22,"LFN"
"28177","68175",32.82,30.31,"LUD"
"28178","68176",30.94,40.15,"LUD"
"28179","68177",38.53,41.26,"LUD"
"28180","68178",34.89,41.01,"LUD"
"28181","68179",33.1,38.43,"LUD"
"28182","68180",30.61,36.33,"LUD"
"28183","68181",39.91,36.89,"LUD"
"28184","68182",39.71,38.62,"LUD"
"28185","68183",32.81,25.61,"LUD"
"28186","68184",36.61,54.11,"LFN"
"28187","68185",43.85,48.15,"LFN"
"28188","68186",25.22,43.67,"LUD"
"28189","68187",32.38,42.25,"LUD"
"28190","68188",35.74,37.94,"LUD"
"28191","68189",28.35,40,"LUD"
"28192","68190",37.14,4.76,"LUD"
"28193","68191",31,44.24,"LFN"
"28194","68192",33.89,47.37,"LFN"
"28195","68193",39.77,46.46,"LFN"
"28196","68194",37.11,33.03,"LUD"
"28197","68195",40.4,34.98,"LUD"
"28198","68196",43.64,54.62,"LFN"
"28199","68197",31.25,43.3,"LUD"
"28200","68198",33.33,45.8,"LUD"
"28201","68199",42.31,42.98,"LFN"
"28202","68200",39.17,42.13,"LUD"
"28203","68201",45.68,39.55,"LUD"
"28204","68202",23.5,47.29,"LFN"
"28205","68203",34.06,43.47,"LFN"
"28206","68204",38.08,40.82,"LUD"
"28207","68205",28.4,42.86,"LUD"
"28208","68206",30.4,43.18,"LUD"
"28209","68207",33.17,38.44,"LUD"
"28210","68208",28.9,44.07,"LUD"
"28211","68209",35.29,33.41,"LUD"
"28212","68210",34.83,40.34,"LUD"
"28213","68211",30.77,47.57,"LFN"
"28214","68212",32.64,44.98,"LUD"
"28215","68213",38.18,46.15,"LFN"
"28216","68214",26.64,53.13,"LFN"
"28217","68215",42.95,43.06,"LUD"
"28218","68216",42.02,43.2,"LUD"
"28219","68217",39.73,46.81,"LFN"
"28220","68218",35.07,37.05,"LUD"
"28221","68219",35.34,32.76,"LUD"
"28222","68221",32.65,41.84,"LUD"
"28223","68222",34.97,39.37,"LUD"
"28224","68223",36.17,42.89,"LUD"
"28225","68224",49.99,28.16,"LUD"
"28226","68225",35.09,44.7,"LFN"
"28227","68226",44.36,36.08,"LUD"
"28228","68227",36.96,33.28,"LUD"
"28229","68228",29.46,51.17,"LFN"
"28230","68229",20.63,36.08,"LUD"
"28231","68230",40.1,52.89,"LFN"
"28232","68231",40.07,44.14,"LUD"
"28233","68232",34.9,27.67,"LUD"
"28234","68233",35.55,47.14,"LFN"
"28235","68234",29.23,46.43,"LFN"
"28236","68235",28.83,44.83,"LFN"
"28237","68237",31.79,32.92,"LUD"
"28238","68238",28.96,37.1,"LUD"
"28239","68239",37.8,35.64,"LUD"
"28240","68240",32.63,50.76,"LFN"
"28241","68241",26.1,42.15,"LUD"
"28242","68242",31.13,48.56,"LFN"
"28243","68243",36.21,40,"LUD"
"28244","68244",35.69,37.93,"LUD"
"28245","68245",34.47,33.64,"LUD"
"28246","68246",30.06,44.4,"LUD"
"28247","68247",32.78,49.01,"LFN"
"28248","68248",38.06,33,"LUD"
"28249","68249",35.79,33.62,"LUD"
"28250","68250",29.74,35.26,"LUD"
"28251","68251",33.11,43.31,"LUD"
"28252","68252",38.6,43.3,"LUD"
"28253","68253",45.94,46.49,"LFN"
"28254","68254",32.15,42.64,"LUD"
"28255","68255",35,34.78,"LUD"
"28256","68256",46.39,36.31,"LUD"
"28257","68257",30.29,37.76,"LUD"
"28258","68258",42.64,43.19,"LUD"
"28259","68259",27.02,46.12,"LUD"
"28260","68260",37.35,46.68,"LFN"
"28261","68261",30.15,46.15,"LFN"
"28262","68262",35.62,50.73,"LFN"
"28263","68263",28.92,33.63,"LUD"
"28264","68264",24.25,33.81,"LUD"
"28265","68265",33.07,37.37,"LUD"
"28266","68266",40.52,46.61,"LFN"
"28267","68267",36,43.37,"LUD"
"28268","68268",40.24,39.19,"LUD"
"28269","68269",42.55,29.98,"LUD"
"28270","68270",40.41,39.75,"LUD"
"28271","68271",39.27,28.34,"LUD"
"28272","68272",19.63,46.81,"LUD"
"28273","68273",30.81,33.23,"LUD"
"28274","68274",40.77,47.22,"LFN"
"28275","68275",38.26,55.04,"LFN"
"28276","68276",33.73,42.72,"LUD"
"28277","68277",44.52,33.19,"LUD"
"28278","68278",44.31,33.27,"LUD"
"28279","68279",29.77,33.78,"LUD"
"28280","68280",30.34,38.76,"LUD"
"28281","68281",28.1,34.3,"LUD"
"28282","68282",29.95,49.19,"LFN"
"28283","68283",37.74,43.04,"LUD"
"28284","68284",37.85,52.31,"LFN"
"28285","68285",27.88,42.33,"LUD"
"28286","68286",39.86,41.18,"LUD"
"28287","68287",37.94,34.4,"LUD"
"28288","68288",31.6,32.52,"LUD"
"28289","68289",35.88,42.71,"LUD"
